SourcePath,SourceName,Extension,RelativePath,Target,SizeBytes,ModifiedAt,IndexedAt
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019158.0001.docx,SDE-TS-RE600019158.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019158.0001.docx,07_SCIFORMA/acceptence_reports,49337,2020-01-14T01:51:26.318243+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019159.0001.docx,SDE-TS-RE600019159.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019159.0001.docx,07_SCIFORMA/acceptence_reports,49332,2020-01-14T01:51:03.365117+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019432.0001.docx,SDE-TS-RE600019432.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019432.0001.docx,07_SCIFORMA/acceptence_reports,49342,2020-01-14T01:51:03.974502+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019432.0001.pdf,SDE-TS-RE600019432.0001.pdf,.pdf,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019432.0001.pdf,07_SCIFORMA/acceptence_reports,103614,2018-03-27T00:56:19.852142+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019455.0001.docx,SDE-TS-RE600019455.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019455.0001.docx,07_SCIFORMA/acceptence_reports,49342,2020-01-14T01:51:04.099493+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019455.0001.pdf,SDE-TS-RE600019455.0001.pdf,.pdf,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019455.0001.pdf,07_SCIFORMA/acceptence_reports,103465,2018-03-27T00:56:20.227154+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600019731.0001.docx,SDE-TS-RE600019731.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600019731.0001.docx,07_SCIFORMA/acceptence_reports,49338,2020-01-14T01:51:04.974526+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600020023.0001.docx,SDE-TS-RE600020023.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600020023.0001.docx,07_SCIFORMA/acceptence_reports,49341,2020-01-14T01:51:05.818244+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600020636.0001.docx,SDE-TS-RE600020636.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600020636.0001.docx,07_SCIFORMA/acceptence_reports,49340,2020-01-14T01:51:08.255748+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\acceptence_reports\SDE-TS-RE600021443.0001.docx,SDE-TS-RE600021443.0001.docx,.docx,07_SCIFORMA/acceptence_reports/SDE-TS-RE600021443.0001.docx,07_SCIFORMA/acceptence_reports,49331,2018-08-20T00:49:30.711869+00:00,2026-03-12T11:16:06.006618+00:00
